ConditionCode,Condition,Address,StoreName,Classify,Lat,Long
1,영업/정상,서울특별시 동대문구 이문로 136 (이문동),(주)이마트에브리데이 이문점,구분없음,205396.363734301,455131.683241064
1,영업/정상,서울특별시 동대문구 왕산로 117 (제기동),불로장생타워,전문점,203155.504921512,452914.607542858
1,영업/정상,,건강백화점 동의보감,전문점,203258.377206168,452834.064124525
1,영업/정상,,대규모점포 개설등록,그 밖의 대규모점포,205396.363734301,455131.683241064
1,영업/정상,서울특별시 동대문구 한천로 190(장안동),전곡시장,시장,205987.345607556,452845.284277717
1,영업/정상,서울특별시 동대문구 휘경로 53(휘경동),이경시장,시장,204881.313219146,454280.040555974
1,영업/정상,서울특별시 동대문구 이문로 136 (이문동),이문제일시장,시장,205396.363734301,455131.683241064
1,영업/정상,서울특별시 동대문구 왕산로 109 (제기동),한솔동의보감,전문점,203075.098504907,452918.836458244
1,영업/정상,서울특별시 동대문구 답십리로 288 (장안동),(주)형지쇼핑 아트몰링 장안점,그 밖의 대규모점포,206325.349431713,452184.2101607
1,영업/정상,서울특별시 동대문구 무학로37길 12(용두동),용두시장,시장,202538.011840845,452901.185283908
1,영업/정상,,동서시장,시장,203597.856176904,453055.908738418
1,영업/정상,서울특별시 동대문구 홍릉로 13 (청량리동),청량리현대코아,그 밖의 대규모점포,203851.375424856,453238.594217594
1,영업/정상,서울특별시 동대문구 서울시립대로 36 (전농동),전농프라자,그 밖의 대규모점포,204082.111844228,452472.990548179
1,영업/정상,서울특별시 동대문구 전농로 147 (전농동),전농로타리시장,시장,204970.90163598,452852.821037366
1,영업/정상,서울특별시 동대문구 천호대로 281(답십리동),동부시장,시장,205006.074911385,451814.33240199
1,영업/정상,서울특별시 동대문구 이문로 136 (이문동),이문동웰츠타워,그 밖의 대규모점포,205396.363734301,455131.683241064
1,영업/정상,서울특별시 동대문구 경희대로 20 (회기동),홈플러스 익스프레스 서울회기점,구분없음,204605.383860203,454565.9406212
1,영업/정상,,서울특별시장,그 밖의 대규모점포,202186.468072494,452282.607415166
1,영업/정상,서울특별시 동대문구 고미술로 49 (답십리동),(주)이마트에브리데이 답십리점,구분없음,204638.486386691,451699.765836365
1,영업/정상,서울특별시 동대문구 한천로 42 (장안동),노브랜드 동대문 장안점,대형마트,205423.969491537,451556.210578255
2,휴업,,기타대규모점포,그 밖의 대규모점포,,
3,폐업,,쉐르빌쇼핑타운,그 밖의 대규모점포,206101.9138443,452155.691148899
3,폐업,,(주)미도파마트,대형마트,203075.098504907,452918.836458244
3,폐업,서울특별시 동대문구 왕산로34길 26 (용두동 청량리동부청과시장),동부청과(주),그 밖의 대규모점포,203728.132135578,452778.89330743
﻿3,폐업,,장안시장,그 밖의 대규모점포,,
3,폐업,,휘경시장,시장,204881.313219146,454280.040555974
3,폐업,,이문종합상가,그 밖의 대규모점포,205396.363734301,455131.683241064
3,폐업,,답십리시장,그 밖의 대규모점포,205033.874040234,452322.301296488
3,폐업,,미도파마트,대형마트,203075.098504907,452918.836458244
3,폐업,,휘경시장,그 밖의 대규모점포,204890.735006949,454315.0261032
3,폐업,,주-이문종합상가,그 밖의 대규모점포,205396.363734301,455131.683241064
3,폐업,,주-이문종합상가,그 밖의 대규모점포,205396.363734301,455131.683241064
3,폐업,서울특별시 동대문구 답십리로 288 (장안동),롯데쇼핑(주) 롯데슈퍼 장안2동점,구분없음,206325.349431713,452184.2101607
2,휴업,,그랜드패션아울렛,그 밖의 대규모점포,186786.622461585,450297.70265223
3,폐업,서울특별시 동대문구  답십리로  288 (장안동),롯데쇼핑(주) 롯데슈퍼 장안 2동점,구분없음,206325.349431713,452184.2101607
3,폐업,서울특별시 동대문구 왕산로 205-0 (전농동 롯데백화점(청량리점)),롯데백화점 청량리플라자,백화점,203996.013917877,453058.665828669
3,폐업,서울특별시 동대문구 제기로 18 (제기동),제기시장,그 밖의 대규모점포,203009.188734992,453776.829188234
3,폐업,,답십리중앙시장,그 밖의 대규모점포,205006.074911385,451814.33240199
3,폐업,서울특별시 동대문구 이문로 144 (이문동),홈플러스(주) 익스프레스 이문점,그 밖의 대규모점포,205403.77766039,455220.257356121
4,취소/말소/만료/정지/중지,,건강백화점 동의보감,전문점,203258.377206168,452834.064124525
4,취소/말소/만료/정지/중지,,바우하우스,대형마트,206325.349431713,452184.2101607
1,영업/정상,서울특별시 중랑구 봉화산로 221 (신내동),동성타워프라자,복합쇼핑몰,208520.092335397,456195.877460936
1,영업/정상,서울특별시 중랑구 동일로129길 35 (중화동),태능엔터피아 번영회,시장,206771.217305763,455221.989517331
1,영업/정상,서울특별시 중랑구 면목로74길 45 (면목동),동원,시장,207869.605609192,454173.313439431
1,영업/정상,서울특별시 중랑구 동일로129길 35 (중화동),홈플러스(주) 익스프레스 태릉점,그 밖의 대규모점포,206771.217305763,455221.989517331
1,영업/정상,서울특별시 중랑구 면목로 357 (면목동),홈플러스(주)익스프레스 면목점,그 밖의 대규모점포,207708.364765906,453525.741161528
1,영업/정상,서울특별시 중랑구 용마산로 494 (망우동),홈플러스(주)익스프레스 망우점,그 밖의 대규모점포,208781.999418607,454740.62692431
1,영업/정상,서울특별시 중랑구 면목로39길 11 (면목동),(주)이마트에브리데이 면목동점,구분없음,207553.170404939,453031.11581883
1,영업/정상,서울특별시 중랑구 신내로 201 (신내동),홈플러스 신내점,대형마트,208208.786684767,457054.793655589
1,영업/정상,서울특별시 중랑구 사가정로 332 (면목동),홈플러스(주)면목점,복합쇼핑몰,207089.21659098,453074.476763597
1,영업/정상,서울특별시 중랑구 상봉로 118 (망우동),주식회사 이마트 상봉점,대형마트,208183.558935157,454911.24852306
1,영업/정상,서울특별시 중랑구 동일로 932 (묵동),주식회사 이마트 묵동점,대형마트,206777.731391054,456837.219624564
1,영업/정상,서울특별시 중랑구 망우로 353-0 (상봉동 프레미어스 엠코),이노시티,복합쇼핑몰,208091.26916700000,455421.82657500000
1,영업/정상,서울특별시 망우로 353-0 (상봉동 프레미어스 엠코),홈플러스(주) 서울 상봉점,대형마트,207923.745922676,455090.718335439
1,영업/정상,서울특별시 중랑구 망우로 336 (상봉동),코스트코홀세일 상봉점,대형마트,207897.260402153,454953.363448013
3,폐업,서울특별시 중랑구 면목로 470 (상봉동),한남프라자,시장,207590.031147049,454599.632823069
3,폐업,서울특별시 중랑구 망우로32길 23 (상봉동),롯데쇼핑(주)롯데슈퍼 상봉점,그 밖의 대규모점포,206740.95977172,454517.575326381
4,취소/말소/만료/정지/중지,,신세계 이마트 묵동점,대형마트,206777.731391054,456837.219624564
1,영업/정상,서울특별시 중랑구 신내로 211 금강리빙스텔 비01호 (신내동),롯데프레시앤델리 봉화산역점,구분없음,208112.860200669,457113.638411288
1,영업/정상,서울특별시 성북구 성북로4길 52 (돈암동 한신한진아파트),동소문스카이상가,그 밖의 대규모점포,200841.726990037,454721.505180141
1,영업/정상,,길음시장,그 밖의 대규모점포,,
1,영업/정상,서울특별시 성북구 보문로 61 (보문동7가),홈플러스익스프레스 보문점,구분없음,201826.002331378,453162.376311852
1,영업/정상,서울특별시 성북구 길음로13길 22 (길음동),홈플러스익스프레스 길음점,구분없음,201592.991324089,456382.966061703
1,영업/정상,서울특별시 성북구 돌곶이로22가길 27 (석관동),석관시장,시장,205254.262597746,456319.556671704
1,영업/정상,서울특별시 성북구 인촌로2길 37 (보문동4가),보문시장(주),시장,201858.48834500000,453868.72030800000
1,영업/정상,서울특별시 성북구 한천로73길 26 (석관동),석관황금시장,시장,205365.358044271,456371.165010395
1,영업/정상,서울특별시 성북구 성북로4길 52 (돈암동),동소문스카이상가,시장,200841.726990037,454721.505180141
1,영업/정상,서울특별시 성북구 장월로12길 41-1 (장위동),장위전통시장,시장,204407.250844173,456638.194541249
1,영업/정상,서울특별시 성북구 도봉로 17 (길음동),이마트 미아점,대형마트,202555.30089577,456503.066230481
1,영업/정상,서울특별시 성북구 종암로 167 (하월곡동 동일하이빌뉴시티아파트),이마트 하월곡점,대형마트,202667.468802014,455858.920803881
1,영업/정상,서울특별시 성북구 보문사길 111 (보문동6가 보문파크뷰자이),(주)지에스리테일 성북보문점,구분없음,201509,453158
1,영업/정상,,보문시장,그 밖의 대규모점포,,
1,영업/정상,,미아시장,그 밖의 대규모점포,,
1,영업/정상,,석관시장,그 밖의 대규모점포,,
﻿1,영업/정상,,새석관시장,그 밖의 대규모점포,204582.680269555,456210.836257791
1,영업/정상,,번동시장,그 밖의 대규모점포,204162.777672643,457664.961911112
1,영업/정상,,길음시장,그 밖의 대규모점포,,
1,영업/정상,,동소문스카이프라자,그 밖의 대규모점포,,
1,영업/정상,서울특별시 성북구 동소문로 315 (길음동 현대백화점미아점),현대백화점 미아점,백화점,202466.801104742,456227.571665528
1,영업/정상,서울특별시 성북구 동소문로 227 (길음동),길음시장,시장,201852.588541848,455598.947533777
1,영업/정상,,신세계이마트미아점,대형마트,202555.30089577,456503.066230481
1,영업/정상,서울특별시 성북구  도봉로  17 (길음동),이마트 미아점,대형마트,202555.30089577,456508.495239726
1,영업/정상,서울특별시 성북구 종암로 132 (종암동 종암우림카이저팰리스),종암우림카이저팰리스주상복합,그 밖의 대규모점포,202887.736215434,455516.20316339
1,영업/정상,서울특별시 성북구 도봉로 17 신세계 이마트 미아점 (길음동),이마트 미아점,대형마트,202555.30089577,456503.066230481
1,영업/정상,서울특별시 성북구 화랑로 76 (하월곡동 코업스타클래스),홈플러스 월곡점,대형마트,203502.004139568,455500.568972657
1,영업/정상,서울특별시 성북구 종암로 167  동 (하월곡동),이마트 하월곡점,대형마트,202667.468802014,455858.920803881
1,영업/정상,서울특별시 성북구 성북로4길 52 (돈암동 한진아파트),GS슈퍼마켓 동소문점,구분없음,200841.726990037,454873.825379802
1,영업/정상,서울특별시 성북구 북악산로 844 (돈암동 돈암이수브라운스톤아파트),GS슈퍼마켓 돈암점,그 밖의 대규모점포,201501.474496909,455061.698603977
1,영업/정상,서울특별시 성북구 길음로 33 (길음동 길음뉴타운8단지아파트),GS슈퍼마켓 길음뉴타운점,그 밖의 대규모점포,201514.982796105,456137.084315817
1,영업/정상,서울특별시 성북구 길음로 103 (길음동),GS수퍼마켓 길음점,그 밖의 대규모점포,201517.385329678,456504.561867278
1,영업/정상,,롯데슈퍼하월곡점,,203353.798850162,455765.417145198
1,영업/정상,서울특별시 성북구 동소문로 106 (동선동1가),유타쇼핑몰,쇼핑센터,201447.418693099,454477.103343093
1,영업/정상,서울특별시 성북구 삼선교로 6 (삼선동1가),홈플러스익스프레스 삼선점,구분없음,200509.660547343,453950.640893998
1,영업/정상,서울특별시 성북구 동소문로18길 18 돈암제일시장 고객편의센터 (동소문동5가),돈암시장,시장,201336.750500414,454358.426908509
1,영업/정상,서울특별시 성북구 장월로12길 41-1 장위전통시장 상인회 (장위동),장위전통시장상인회,시장,204407.250844173,456638.194541249
2,휴업,,코코마트,그 밖의 대규모점포,204367.347787613,456732.945005445
2,휴업,,코코마트,그 밖의 대규모점포,204367.347787613,456732.945005445
2,휴업,,신세계백화점 미아점,백화점,202555.30089577,456503.066230481
2,휴업,,길음시장,그 밖의 대규모점포,201876.521665604,455664.635302013
3,폐업,서울특별시 성북구 길음로13길 22 (길음동 길음뉴타운7단지두산위브아파트),롯데마이슈퍼 길음점,구분없음,201706.21404800000,456753.56564300000
3,폐업,,장석시장,시장,205020.608686581,456783.766604012
3,폐업,,종암시장,시장,,
3,폐업,,돈암시장,시장,,
3,폐업,서울특별시 성북구 동소문로 98 (동소문동5가),롯데마이슈퍼 동소문점,구분없음,201358.893989884,454439.085102224
1,영업/정상,서울특별시 강북구 도봉로67길 18 수유시장 (수유동),수유시장,그 밖의 대규모점포,201956.180985499,458714.365820521
1,영업/정상,서울특별시 강북구 노해로17길 21 수유중앙시장 (수유동),수유중앙시장,그 밖의 대규모점포,201812.904685238,459775.992830125
1,영업/정상,서울특별시 강북구 솔샘로 233 동북프라자 (미아동),동북프라자,그 밖의 대규모점포,201589.777957863,457545.100871485
1,영업/정상,서울특별시 강북구 도봉로33길 18 (미아동),(주)농협유통 미아점,대형마트,202266.448738483,457691.802407444
1,영업/정상,서울특별시 강북구 도봉로 172 (미아동),홈플러스(주)익스프레스미아점,대형마트,202344.117949112,457986.172253906
1,영업/정상,서울특별시 강북구 한천로123길 26 (번동),북부시장,시장,202608.934103734,459320.030764534
1,영업/정상,서울특별시 강북구 솔샘로 233 동북프라자 (미아동),동북시장,그 밖의 대규모점포,201589.777957863,457545.100871485
1,영업/정상,서울특별시 강북구 노해로23길 68 (수유동),우이시장,시장,201692.868936629,460402.065518179
1,영업/정상,서울특별시 강북구 도봉로 52 (미아동),연이스퀘어,쇼핑센터,202615,456822
1,영업/정상,서울특별시 강북구 도봉로 261 (수유동 삼호아파트수유프라자),수유프라자,복합쇼핑몰,202000.513660624,458815.97773382
1,영업/정상,서울특별시 강북구 도봉로 261 (수유동),수유프라자,그 밖의 대규모점포,202000.513660624,458815.97773382
1,영업/정상,서울특별시 강북구 도봉로 45 (미아동),숭인시장,그 밖의 대규모점포,202558.581755334,456709.916330722
1,영업/정상,서울특별시 강북구 한천로148길 12-43 (수유동),강북종합시장,시장,202197.096261719,459964.530646857
1,영업/정상,서울특별시 강북구 삼양로91길 11-12 (수유동),수유북부시장,그 밖의 대규모점포,201354.553491054,459317.583083716
1,영업/정상,서울특별시 강북구 도봉로 34 (미아동),트레지오,복합쇼핑몰,202642.446045912,456636.308192293
1,영업/정상,서울특별시 강북구 한천로148길 12-43 (수유동),강북종합시장,그 밖의 대규모점포,202197.096261719,459964.530646857
1,영업/정상,서울특별시 강북구 한천로123길 26 (번동),강북 북부시장,시장,202608.934103734,459320.030764534
1,영업/정상,서울특별시 강북구 삼양로27길 35-21 (미아동),(주)지에스리테일GS수퍼 강북미아점,대형마트,201602.577531291,457290.100695375
1,영업/정상,서울특별시 강북구 도봉로 157 112호 (미아동 두원프라자),(주)이마트에브리데이 미아동점,대형마트,202314.47965444,457821.853133872
2,휴업,,수유프라자,그 밖의 대규모점포,202000.513660624,458815.97773382
﻿2,휴업,,강북종합시장,그 밖의 대규모점포,,
2,휴업,,트레지오,쇼핑센터,,
3,폐업,서울특별시 강북구 삼양로19길 25 110동 지하1층 5호6호 (미아동 삼성래미안트리베라1차),롯데쇼핑(주)롯데슈퍼미아점,대형마트,201760.433753367,456845.373829971
3,폐업,서울특별시 강북구 한천로148길 12-43 (수유동),강북종합시장,시장,202168.158127118,459990.614346147
3,폐업,서울특별시 강북구 도봉로33길 18 (미아동),성북프라자,그 밖의 대규모점포,202266.448738483,457691.802407444
3,폐업,서울특별시 강북구 덕릉로 176 (번동),(주)지에스리테일번동점,대형마트,202888.313576922,459197.373185929
3,폐업,서울특별시 강북구 도봉로67길 18 (수유동),롯데쇼핑(주)롯데슈퍼수유점,대형마트,201956.180985499,458714.365820521
3,폐업,서울특별시 강북구 삼양로27길 19 (미아동),롯데쇼핑(주)롯데슈퍼삼양점,대형마트,201731.684416461,457219.335594234
1,영업/정상,서울특별시 도봉구 방학로5길 33 금강아미움파크타운 (쌍문동 금강아미움파크타운),금강아미움쇼핑센터,그 밖의 대규모점포,203296.164641727,462113.860476609
1,영업/정상,서울특별시 도봉구 도봉로104길 53 (창동),(주)이마트에브리데이 창동점,구분없음,203027.627111443,460124.418353378
1,영업/정상,서울특별시 강북구 도봉로 62 (미아동),롯데백화점 미아점,복합쇼핑몰,202625.646264572,456875.973976242
1,영업/정상,서울특별시 도봉구 방학로 223 (방학동),신동아프라자,그 밖의 대규모점포,202326.175760253,462116.40856417
1,영업/정상,서울특별시 도봉구 도봉로180나길 41 (도봉동),도봉한신쇼핑상가,그 밖의 대규모점포,204169.847670316,464814.717432497
1,영업/정상,서울특별시 도봉구 덕릉로63가길 61 (창동),대우상가,그 밖의 대규모점포,203242.968498731,460001.081136921
1,영업/정상,서울특별시 도봉구 마들로 724 (도봉동),도봉한양프라자,그 밖의 대규모점포,204136.58447783,463573.102150294
1,영업/정상,서울특별시 도봉구 시루봉로 103-1 1층 (방학동),GS THE FRESH 방학신동아점,구분없음,202338.53055755,461983.524000809
1,영업/정상,서울특별시 도봉구 도봉로104길 53 (창동),(주)에브리데이리테일 창동점,구분없음,203027.627111443,460124.418353378
1,영업/정상,,개봉중앙시장,그 밖의 대규모점포,,
1,영업/정상,서울특별시 도봉구 도봉로 678 (방학동),홈플러스(주)방학점,대형마트,203790.013568785,462495.417040876
1,영업/정상,서울특별시 도봉구 덕릉로57길 30 (창동),삼익쇼핑,그 밖의 대규모점포,203220.921406024,459746.924430501
1,영업/정상,서울특별시 도봉구 노해로65길 4 (창동),(주) 이마트 창동점,대형마트,204107.090272108,461072.642448925
1,영업/정상,서울특별시 도봉구 도봉로104길 53 (창동),(주)에브리데이리테일 창동점,구분없음,203027.627111443,460124.418353378
2,휴업,,그랜드백화점(주)마트화곡점,대형마트,186786.622461585,450297.70265223
3,폐업,서울특별시 도봉구 시루봉로 2 (쌍문동),롯데슈퍼 쌍문4동 가맹점,구분없음,202472.188994485,460959.462860458
3,폐업,서울특별시 도봉구 마들로 645 (방학동),롯데쇼핑(주)VIC마켓도봉점,대형마트,203920.444016775,462830.484935873
1,영업/정상,서울특별시 노원구 덕릉로 690 1층 (중계동),(주)이마트에브리데이 상계역점,구분없음,206616.300077726,461867.94710054
1,영업/정상,서울특별시 노원구 동일로 1101 (공릉동),홈플러스(주)익스프레스 공릉점,구분없음,206222.082661025,458423.440177534
1,영업/정상,서울특별시 노원구 마들로 31 (월계동),(주)지에스리테일 GS슈퍼 노원월계점,구분없음,205984.15211292,457275.799282625
1,영업/정상,서울특별시 노원구 노원로1길 67 (공릉동),(주)이마트에브리데이 공릉동점,구분없음,207311.175792021,457610.711998051
1,영업/정상,서울특별시 노원구 한글비석로 57 (하계동 세이브존),세이브존,그 밖의 대규모점포,206044.776421388,459360.877718439
1,영업/정상,서울특별시 노원구 동일로204가길 12 (중계동),홈플러스(주) 중계점,대형마트,205985.953324881,459730.43776924
1,영업/정상,서울특별시 노원구 동일로 1701 (상계동 희성오피앙),오피앙,그 밖의 대규모점포,204772.500639238,464208.305428933
1,영업/정상,서울특별시 노원구 마들로3길 15 (월계동 월계이마트),이마트타운 월계점,쇼핑센터,205391.070378059,458333.989216339
1,영업/정상,서울특별시 노원구 노원로 330 (중계동 롯데마트),롯데마트 중계점,복합쇼핑몰,206132.432496938,460549.311157153
1,영업/정상,서울특별시 노원구 노해로 507 (상계동),와우패션클럽,그 밖의 대규모점포,205557.013355638,461441.687971047
1,영업/정상,,건영옴니백화점,백화점,205645.891969072,459609.012509743
1,영업/정상,서울특별시 노원구 상계로23다길 13-8 (상계동),노원아이파크 상가,그 밖의 대규모점포,206033.023278317,461935.33920381
1,영업/정상,서울특별시 노원구 한글비석로 471 (상계동),(주)지에스리테일 GS수퍼상계점,구분없음,205715.538939251,462416.211580109
1,영업/정상,서울특별시 노원구 한글비석로 232 (중계동 유경데파트),유경데파트,그 밖의 대규모점포,206719.586259379,460669.836412326
1,영업/정상,서울특별시 마포구 토정로 282 (용강동),홈플러스익스프레스 용강점,구분없음,194695.797060075,448818.967990515
1,영업/정상,서울특별시 노원구 동일로180길 14 (공릉동 공릉종합상가),공릉종합상가,그 밖의 대규모점포,206578.976039388,457736.364674901
1,영업/정상,서울특별시 노원구 중계로 225 (중계동),홈플러스(주)익스프레스 중계점,구분없음,206490.247358174,460830.615360327
2,휴업,,롯데백화점 상계점,백화점,205320.28476675,461419.881795004
2,휴업,,세이브존,대형마트,205994.811815848,459502.645279682
2,휴업,,신세계 이마트 월계덤,그 밖의 대규모점포,205391.070378059,458333.989216339
2,휴업,,신세계 이마트 월계점,대형마트,205391.070378059,458333.989216339
2,휴업,,세이브존,대형마트,205994.811815848,459502.645279682
2,휴업,,상계중앙시장,그 밖의 대규모점포,,
3,폐업,서울특별시 노원구 노원로 3 (공릉동),(주)지에스리테일  공릉점,구분없음,207577.515810212,457741.465197875
3,폐업,,(주)지에스리테일 GS수퍼상계중앙점,대형마트,206033.023278317,461935.33920381
﻿1,영업/정상,,수일시장,그 밖의 대규모점포,,
1,영업/정상,서울특별시 은평구 불광로 20 (대조동),팜스퀘어,쇼핑센터,193661.732383169,456379.193899276
1,영업/정상,,대림시장,시장,192661.661318718,453828.585982771
1,영업/정상,,개봉제일시장,그 밖의 대규모점포,,
1,영업/정상,서울특별시 은평구 통일로 850 (불광동),연서시장,그 밖의 대규모점포,193042.519283201,457459.367971725
1,영업/정상,서울특별시 은평구 통일로 842 (불광동),롯데쇼핑(주)롯데슈퍼범서점,그 밖의 대규모점포,193035.279146132,457365.911737494
1,영업/정상,서울특별시 은평구 응암로 252 (응암동),응암시장,그 밖의 대규모점포,192738.381117433,454678.898500315
1,영업/정상,서울특별시 은평구 불광로 90-0 (불광동),대호프라자상가,복합쇼핑몰,194002.701726955,456937.542510222
1,영업/정상,,서부종합시장,그 밖의 대규모점포,,
1,영업/정상,서울특별시 은평구 통일로 780 (불광동),불광미성상가,그 밖의 대규모점포,193600.888431741,456957.233580498
1,영업/정상,서울특별시 은평구 갈현로 10 (신사동),홈플러스(주)익스프레스 신사점,그 밖의 대규모점포,192012.208564616,455177.704494531
1,영업/정상,서울특별시 은평구 서오릉로 222 (갈현동),홈플러스 익스프레스 갈현점,그 밖의 대규모점포,191953.940215578,456960.687756827
1,영업/정상,서울특별시 은평구 통일로 842 (불광동),범서쇼핑,쇼핑센터,193035.279146132,457365.911737494
1,영업/정상,,현대화유통기업(주),대형마트,,
1,영업/정상,,(주)미소종합유통,대형마트,,
1,영업/정상,서울특별시 은평구 통일로 856 (불광동),메트로,쇼핑센터,192998.202204135,457479.99522553
1,영업/정상,서울특별시 은평구 수색로 217 (수색동),(주)이마트 수색점,대형마트,190977.850603548,453037.787995874
1,영업/정상,서울특별시 은평구 은평로 111 (응암동),(주)이마트 은평점,대형마트,192882.837727443,455340.54056388
1,영업/정상,서울특별시 은평구 진흥로1길 28 (역촌동),서부종합시장,시장,192773.974598512,455630.884111772
1,영업/정상,서울특별시 은평구 서오릉로 145 (구산동),홈플러스(주)익스프레스구산점,그 밖의 대규모점포,192563.874496397,456570.084566278
1,영업/정상,서울특별시 은평구 응암로 247 (응암동),홈플러스(주)익스프레스응암점,그 밖의 대규모점포,192674.132684249,454664.166810326
1,영업/정상,서울특별시 은평구 불광로 121 (불광동),홈플러스(주)익스프레스 불광점,그 밖의 대규모점포,194003.88391829,457260.736492005
2,휴업,서울특별시 은평구 증산로3길 12 (증산동),증산시장,그 밖의 대규모점포,191545.050373675,453244.229758597
2,휴업,,대림시장,그 밖의 대규모점포,,
2,휴업,서울특별시 은평구 은평로 111 (응암동),신세계이마트 은평점,대형마트,192882.837727443,455340.54056388
2,휴업,서울특별시 은평구 은평로 111 (응암동),신세계이마트 은평점,대형마트,192882.837727443,455340.54056388
2,휴업,,불광시장(법인 대표자 관리자변경),그 밖의 대규모점포,,
3,폐업,서울특별시 은평구 갈현로 300 (갈현동),갈현시장,그 밖의 대규모점포,192640.073875,457921.155872
3,폐업,서울특별시 은평구 불광로 60 (불광동),(주)이마트 에브리데이 불광동점,그 밖의 대규모점포,193936.125681025,456673.805557751
3,폐업,서울특별시 은평구 연서로 215 (갈현동),롯데쇼핑(주)롯데슈퍼갈현점,그 밖의 대규모점포,192809.366974137,457275.285596868
3,폐업,서울특별시 은평구 통일로 867 (갈현동),롯데쇼핑(주)롯데슈퍼연신내점,그 밖의 대규모점포,192859.341264055,457545.793599332
3,폐업,서울특별시 은평구 서오릉로 95 (역촌동),홈플러스(주) 익스프레스 역촌점,그 밖의 대규모점포,192920.728012559,456218.215950436
1,영업/정상,,대조시장,그 밖의 대규모점포,,
1,영업/정상,,불광시장(주),그 밖의 대규모점포,,
1,영업/정상,서울특별시 은평구 통일로 1050 (진관동 롯데몰은평점),롯데몰 은평,쇼핑센터,192655.756373115,459477.20943887
1,영업/정상,서울특별시 통일로 484 (유진상가),유진상가,시장,194811.756333333,454300.739666667
1,영업/정상,서울특별시 서대문구 수색로2길 45 (남가좌동),모래내시장(주),시장,192503.128282531,452051.272452155
1,영업/정상,서울특별시 서대문구 수색로2길 47 (남가좌동),서중시장,시장,192517.640245956,452143.491541077
1,영업/정상,서울특별시 서대문구 신촌로 83 (창천동),현대백화점 신촌점,백화점,194265.067639805,450433.691021245
1,영업/정상,서울특별시 서대문구 신촌역로 30 (신촌동),신촌 밀리오레,그 밖의 대규모점포,194798.458435966,450837.051726331
1,영업/정상,서울특별시 서대문구 이화여대1길 10 (대현동),예스에이피엠,그 밖의 대규모점포,195063.820722531,450597.874088644
1,영업/정상,서울특별시 서대문구 연희맛로 23 (연희동),연희슈퍼마켓,시장,193716.339877929,451653.563671802
1,영업/정상,서울특별시 서대문구 응암로 54 (북가좌동),(주)GS리테일 북가좌점,구분없음,192000.945942229,452848.009128439
1,영업/정상,서울특별시 서대문구 통일로 397 지4층 (홍제동 인왕산 한신휴플러스),롯데슈퍼 홍제2점,구분없음,195281.395461663,453657.534811024
1,영업/정상,서울특별시 서대문구 통일로 484 유진상가 1층 (홍제동),롯데슈퍼 유진점,구분없음,194850.361025035,454344.432517428
2,휴업,,삼성테스코(주)홈플러스강서점,대형마트,187119.948165892,450691.593173724
1,영업/정상,서울특별시 마포구 광성로 17 상가동 127호 (신수동 신촌숲아이파크),GS THE FRESH 신촌숲아이파크점,구분없음,194158.70131685,449853.982367014
1,영업/정상,서울특별시 서대문구 홍은중앙로 89(홍은동),이마트에브리데이 홍은점,구분없음,195280.710219904,455193.014698844
1,영업/정상,서울특별시 서대문구 거북골로 100 지하3층 32333435호 (남가좌동 래미안 루센티아),GS THE FRESH 남가좌디엠씨점,구분없음,192728.938667675,452585.54164581
1,영업/정상,서울특별시 서대문구 통일로 484 유진상가 (홍제동),롯데슈퍼 유진점(X),구분없음,194850.361025035,454344.432517428
﻿1,영업/정상,서울특별시 서대문구 응암로 112 (북가좌동),홈플러스(주) 익스프레스 북가좌점,구분없음,192301.135452392,453354.065487403
1,영업/정상,서울특별시 마포구 양화로 188 (동교동),AK&홍대,쇼핑센터,193565.900355472,450545.668460987
1,영업/정상,서울특별시 마포구 대흥로24길 24 마포 프레스티지 자이 아파트 단지 내 상가 A동 115~119호 (염리동),GS THE FRESH 마포염리점,구분없음,195243.086998177,450223.927419359
1,영업/정상,서울특별시 마포구 토정로 193 (구수동),롯데슈퍼 마포점,그 밖의 대규모점포,193981.312705953,449301.692398118
1,영업/정상,서울특별시 마포구 연남로 30 (연남동 코오롱하늘채아파트),홈플러스익스프레스 연남점,그 밖의 대규모점포,192899.605749281,451360.660991625
1,영업/정상,서울특별시 마포구 양화로 176 (동교동),스타피카소 아울렛,전문점,193282.130799848,450549.280167182
1,영업/정상,서울특별시 마포구 마포대로6길 16 마포시장 (공덕동),마포시장,시장,195804.563731799,449216.311329217
1,영업/정상,서울특별시 마포구 백범로 212 (신공덕동),(주)이마트 마포점,대형마트,195878.74153800000,449214.25326500000
1,영업/정상,서울특별시 마포구  백범로  212 (신공덕동),(주)이마트 마포점,대형마트,195808.904523588,448910.741283532
1,영업/정상,서울특별시 마포구 양화로 45 (서교동 메세나폴리스),홈플러스 합정점,대형마트,192414.026879919,450075.48980200000
1,영업/정상,서울특별시 마포구 성미산로 198 (연남동),동진시장,시장,193456.606360958,451125.467333415
1,영업/정상,서울특별시 마포구 월드컵로 240 (성산동월드컵경기장내),홈플러스(주)월드컵점,대형마트,191010.381048042,451972.154018501
1,영업/정상,서울특별시 마포구 만리재로 19 (공덕동),공덕시장,시장,195810.079475465,449173.775965909
1,영업/정상,서울특별시 마포구 양화진길 5 (합정동),합정시장,시장,192257.393762526,449554.484192321
