,정거장,지역(도),지역(구)
10026,노량진수산시장.CTS기독교TV,서울특별시,동작구
10027,현대아파트.유한양행,서울특별시,동작구
10028,현대아파트,서울특별시,동작구
10029,동작세무서,서울특별시,동작구
10030,보라매공원,서울특별시,동작구
10031,신대방현대아파트,서울특별시,동작구
10032,동작상떼빌아파트,서울특별시,동작구
10033,노들역5번출구앞,서울특별시,동작구
10034,청호아파트,서울특별시,동작구
10035,흑석한강푸르지오,서울특별시,동작구
10036,사당1동주민센터입구,서울특별시,동작구
10037,흑석동주민센터,서울특별시,동작구
10038,롯데캐슬.샤인,서울특별시,동작구
10039,사당.인정아파트,서울특별시,동작구
10040,주공아파트,서울특별시,동작구
10041,이화약국,서울특별시,동작구
10042,효사정앞,서울특별시,동작구
10043,사회복지관앞,서울특별시,동작구
10044,7호선신대방삼거리역2번출구.국민은행,서울특별시,동작구
10045,대림프라자,서울특별시,동작구
10046,상도국주도서관.터널경로당,서울특별시,동작구
10047,동광교회,서울특별시,동작구
10048,남성역,서울특별시,동작구
10049,대방목욕탕,서울특별시,동작구
10050,건영아파트,서울특별시,동작구
10051,푸르지오상가,서울특별시,동작구
10052,수도여고,서울특별시,동작구
10053,행복유치원,서울특별시,동작구
10054,대방중학교,서울특별시,동작구
10055,푸르지오후문,서울특별시,동작구
10056,현대한의원,서울특별시,동작구
10057,신대방1동주민센터,서울특별시,동작구
10058,사당문화복지관,서울특별시,동작구
10059,동작고교,서울특별시,동작구
10060,성원샹떼빌앞,서울특별시,동작구
10061,방범초소,서울특별시,동작구
10062,푸른초장교회,서울특별시,동작구
10063,동작구민체육센터.기상청,서울특별시,동작구
10064,동작구민체육센터.기상청,서울특별시,동작구
10065,수도여고,서울특별시,동작구
10066,상도3동주민센터,서울특별시,동작구
10067,숭의여중.고교,서울특별시,동작구
10068,이수시너스.이수역7번출구,서울특별시,동작구
10069,중대부속초등학교,서울특별시,동작구
10070,상도역7호선,서울특별시,동작구
10071,중대후문입구,서울특별시,동작구
10072,삼성래미안.동작청소년문화의집,서울특별시,동작구
10073,중앙대후문,서울특별시,동작구
10074,정금마을,서울특별시,동작구
10075,동양중학교,서울특별시,동작구
10076,경동아파트,서울특별시,동작구
10077,극락정사,서울특별시,동작구
10078,중앙대병원,서울특별시,동작구
10079,흑석역,서울특별시,동작구
10080,상도역1번출구,서울특별시,동작구
10081,대방중학교,서울특별시,동작구
10082,갯마을,서울특별시,동작구
10083,현대아파트,서울특별시,동작구
10084,경문고등학교,서울특별시,동작구
10085,삼거리우편물취급소,서울특별시,동작구
10086,밤골.상도역,서울특별시,동작구
10087,천주교,서울특별시,동작구
10088,KT동작지사,서울특별시,동작구
10089,남부교회,서울특별시,동작구
10090,대림아파트후문,서울특별시,동작구
10091,해태타워앞,서울특별시,동작구
10092,상도2동주민센터,서울특별시,동작구
10093,동작상도국주도서관,서울특별시,동작구
10094,극동아파트앞,서울특별시,동작구
10095,흑석동,서울특별시,동작구
10096,총신대역,서울특별시,동작구
10097,부강탕,서울특별시,동작구
10098,이수역,서울특별시,동작구
10099,노들역5번출구,서울특별시,동작구
10100,대림아파트,서울특별시,동작구
10101,상도역.하나은행,서울특별시,동작구
10102,삼호APT.오네뜨아파트,서울특별시,동작구
10103,핸드픽트호텔,서울특별시,동작구
10104,7호선신대방삼거리역4번출구,서울특별시,동작구
10105,숭실대입구역2번출구,서울특별시,동작구
10106,건영아파트,서울특별시,동작구
10107,국민은행,서울특별시,동작구
10108,숭실대후문,서울특별시,동작구
10109,테니스장앞,서울특별시,동작구
10110,충남정육점,서울특별시,동작구
10111,7호선장승배기역5번출구,서울특별시,동작구
10112,본동시장,서울특별시,동작구
10113,성원아파트,서울특별시,동작구
10114,극동아파트,서울특별시,동작구
10115,대방동주민센터,서울특별시,동작구
10116,삼성래미안아파트,서울특별시,동작구
10117,대림아파트후문.성남중.고교,서울특별시,동작구
10118,성대시장,서울특별시,동작구
10119,노량진역,서울특별시,동작구
10120,강현중학교.동작청소년문화의집,서울특별시,동작구
10121,한신아파트,서울특별시,동작구
10122,대방교회,서울특별시,동작구
10123,계령약국,서울특별시,동작구
10124,건영아파트후문,서울특별시,동작구
10125,강남교회.오거리,서울특별시,동작구
10126,상도국주도서관.터널경로당,서울특별시,동작구
10127,영동슈퍼,서울특별시,동작구
10128,사거리,서울특별시,동작구
10129,우성아파트,서울특별시,동작구
10130,범한택시,서울특별시,동작구
10131,신동아리버파크,서울특별시,동작구
10132,안일약국,서울특별시,동작구
10133,상도역7호선,서울특별시,동작구
10134,상도브라운스톤,서울특별시,동작구
10135,동작삼일수영장,서울특별시,동작구
10136,동작고교.사당5동주민센터,서울특별시,동작구
10137,건영아파트,서울특별시,동작구
10138,도시가스.두산아파트,서울특별시,동작구
10139,핸드픽트호텔,서울특별시,동작구
10140,봉일시장,서울특별시,관악구
10141,삼성동시장입구,서울특별시,관악구
10142,신림사거리,서울특별시,관악구
10143,신관카센타,서울특별시,관악구
10144,관악우체국,서울특별시,관악구
10145,구로디지털단지역(공항버스),서울특별시,관악구
10146,뉴서울아파트,서울특별시,관악구
10147,벽산블루밍벽산아파트303동앞,서울특별시,관악구
10148,인헌초등학교,서울특별시,관악구
10149,쑥고개시장,서울특별시,관악구
10150,애동유치원,서울특별시,관악구
10151,보라매갑을아파트,서울특별시,관악구
10152,우성아파트103동,서울특별시,관악구
10153,오리사랑,서울특별시,관악구
10154,신일교회앞,서울특별시,관악구
10155,관악구청(공항버스),서울특별시,관악구
10156,신사시장.평화교회,서울특별시,관악구
10157,우리현대마트,서울특별시,관악구
10158,승산밝은빛교회.구무림비디오,서울특별시,관악구
10159,KT구로지사,서울특별시,관악구
10160,서울미술고.인헌중고,서울특별시,관악구
10161,신림사거리.신림역,서울특별시,관악구
10162,관악로입구,서울특별시,관악구
10163,신우초등학교,서울특별시,관악구
10164,두산아파트,서울특별시,관악구
10165,보라매노인복지회관,서울특별시,관악구
10166,현대시장,서울특별시,관악구
10167,조원경로당,서울특별시,관악구
10168,제일교회입구,서울특별시,관악구
10169,성현동주민센터,서울특별시,관악구
10170,구암어린이집앞,서울특별시,관악구
10171,남강중고등학교입구,서울특별시,관악구
10172,사당역4번출구,서울특별시,관악구
10173,혜성사세탁소,서울특별시,관악구
10174,은천아파트,서울특별시,관악구
10175,신림복지관앞,서울특별시,관악구
10176,삼성아파트,서울특별시,관악구
10177,대학동고시촌입구,서울특별시,관악구
10178,은천교입구,서울특별시,관악구
10179,삼성산주공아파트,서울특별시,관악구
10180,성원홈아파트,서울특별시,관악구
10181,난곡입구,서울특별시,관악구
10182,인수당약국,서울특별시,관악구
10183,신라놀이터,서울특별시,관악구
10184,삼성산주공아파트,서울특별시,관악구
10185,신림중.삼성고.관악문화관도서관,서울특별시,관악구
10186,남강중고등학교입구,서울특별시,관악구
10187,삼양슈퍼,서울특별시,관악구
10188,관악드림타운2단지.관악선의복지관,서울특별시,관악구
10189,봉천역(공항버스),서울특별시,관악구
10190,관악동부센트레빌아파트앞,서울특별시,관악구
10191,우림시장.난곡보건분소,서울특별시,관악구
10192,삼성산주공정문,서울특별시,관악구
10193,관악구청,서울특별시,관악구
10194,난곡터널,서울특별시,관악구
10195,오리사랑,서울특별시,관악구
10196,건영유치원,서울특별시,관악구
10197,난우중학교입구,서울특별시,관악구
10198,롯데백화점관악점(공항버스),서울특별시,관악구
10199,서원동문화교앞,서울특별시,관악구
10200,세진아파트,서울특별시,관악구
10201,서울난향초등학교.난향동주민센터,서울특별시,관악구
10202,산복터널.관악산휴먼시아2단지,서울특별시,관악구
10203,연희빌라,서울특별시,관악구
10204,봉천사거리.봉천중앙시장,서울특별시,관악구
10205,서원동승리교앞,서울특별시,관악구
10206,봉일시장,서울특별시,관악구
10207,서울관광고등학교,서울특별시,관악구
10208,서림동주민센터.신화단지,서울특별시,관악구
10209,관악구청,서울특별시,관악구
10210,삼성산성지,서울특별시,관악구
10211,신림역4번출구,서울특별시,관악구
10212,보성운수기종점,서울특별시,관악구
10213,은천아파트,서울특별시,관악구
10214,롯데백화점,서울특별시,관악구
10215,삼성동시장,서울특별시,관악구
10216,인헌아파트,서울특별시,관악구
10217,난향동공영차고지,서울특별시,관악구
10218,신림청소년독서실.신림체육센터,서울특별시,관악구
10219,관악드림타운115동,서울특별시,관악구
10220,우리문방구,서울특별시,관악구
10221,군인아파트,서울특별시,관악구
10222,남태령역,서울특별시,관악구
10223,2단지종합상가,서울특별시,관악구
10224,난곡우체국사거리,서울특별시,관악구
10225,벽산아파트501동.적십자센터,서울특별시,관악구
10226,봉천역.관악초등학교,서울특별시,관악구
10227,동작마트,서울특별시,관악구
10228,관악로입구,서울특별시,관악구
10229,중앙동성당앞,서울특별시,관악구
10230,당곡중학교,서울특별시,관악구
10231,보라매공원.보라매병원,서울특별시,관악구
10232,삼성산성지,서울특별시,관악구
10233,신도브래뉴.구펭귄아파트,서울특별시,관악구
