지방청,경찰서,관서명,구분,주소
경기남부청,김포,통진,파출소,경기도 김포시 통진읍 조강로 83
경기남부청,김포,하성,파출소,경기도 김포시 하성면 애기봉로 847
경기남부청,김포,월곶,파출소,경기도 김포시 월곶면 군하로 276번길 13
경기남부청,김포,김포T,파출소,경기도 김포시 고촌읍 아라육로152번길 56
경기남부청,김포,풍무,파출소,경기도 김포시 풍무동 154-6(풍무2지구)
경기남부청,김포,마산,파출소,경기도 김포시 김포한강8로 176(마산동)
경기남부청,하남,하남,지구대,경기도 하남시 신장로 66
경기남부청,하남,덕풍,지구대,경기도 하남시 덕풍로81번길 13
경기남부청,하남,서부,지구대,경기도 하남시 감북로 43
경기남부청,하남,미사,지구대,경기도 하남시 아리수로 567
경기남부청,하남,창우,파출소,경기도 하남시 대청로 114
경기남부청,하남,하남위례,파출소,경기도 하남시 위례학암로14번길 20
경기남부청,과천,과천,지구대,경기 과천시 관문로 136
경기남부청,과천,별양,지구대,경기 과천시 별양로 58
경기남부청,의왕,의왕,지구대,경기도 의왕시 경수대로 352
경기남부청,의왕,부곡,파출소,경기도 의왕시 한백이길 3
경기남부청,의왕,청계,파출소,경기도 의왕시 안양판교로 227
경기남부청,의왕,내손,지구대,경기도 의왕시 갈미로 77
경기남부청,이천,창전,지구대,경기도 이천시 영창로 171
경기남부청,이천,증포,지구대,경기도 이천시 증포동 갈산로 19
경기남부청,이천,부발,파출소,경기도 이천시 부발읍 무촌로 167-5
경기남부청,이천,아미,파출소,경기도 이천시 부발읍 경충대로 2154
경기남부청,이천,마장,파출소,경기도 이천시 마장면 오천로 101
경기남부청,이천,신둔,파출소,경기도 이천시 신둔면 경충대로 3162
경기남부청,이천,호법,파출소,경기도 이천시 호법면 이섭대천로 547
경기남부청,이천,대월,파출소,경기도 이천시 대월로803번길 64
경기남부청,이천,백사,파출소,경기도 이천시 백사면 현방로 62
경기남부청,이천,설성,파출소,경기도 이천시 설성면 설장로 17번길 6-1
경기남부청,이천,장호원,파출소,경기도 이천시 장호원읍 장감로 70
경기남부청,이천,율면,파출소,경기도 이천시 율면 고당로 144
경기남부청,이천,모가,파출소,경기도 이천시 모가면 진상미로 1305
경기남부청,안성,공도,지구대,경기도 안성시 공도읍 공도4로 4
경기남부청,안성,중앙,지구대,경기도 안성시 석정1길 15
경기남부청,안성,대덕,파출소,경기도 안성시 대덕면 중앙로 78
경기남부청,안성,일죽,파출소,경기도 안성시 일죽면 주래본죽로 28
경기남부청,안성,죽산,파출소,경기도 안성시 죽산면 죽주로 241
경기남부청,안성,원곡,파출소,경기도 안성시 원곡면 가천중앙1길 44
경기남부청,안성,보개,파출소,경기도 안성시 보개면 보개원삼로 220-1
경기남부청,안성,금광,파출소,경기도 안성시 금광면 금광초교길 38
경기남부청,안성,양성,파출소,경기도 안성시 양성면 장터길 35
경기남부청,안성,내리,지구대,경기도 안성시 대학6길 34
경기남부청,여주,홍문,지구대,경기도 여주시 세종로2
경기남부청,여주,강천,파출소,경기도 여주시 강천면 강문로 566
경기남부청,여주,가남,파출소,경기도 여주시 가남읍 태평2길 23
경기남부청,여주,점동,파출소,경기도 여주시 점동면 청안로118
경기남부청,여주,금사,파출소,경기도 여주시 금사면 이포로 41
경기남부청,여주,흥천,파출소,경기도 여주시 흥천면 효자로 144
경기남부청,여주,북내,파출소,경기도 여주시 북내면 여양2로 300
경기남부청,여주,능서,파출소,경기도 여주시 능서면 마장로 61
경기남부청,여주,대신,파출소,경기도 여주시 대신면 여양로 1436
경기남부청,여주,산북,파출소,경기도 여주시 산북면 금품1로 2
경기남부청,양평,양근,지구대,경기도 양평군 양평읍 해오름길 11
경기남부청,양평,개군,파출소,경기도 양평군 개군면 하자포길 25
경기남부청,양평,양서,파출소,경기도 양평군 양서면 양수로 152번길 6
경기남부청,양평,서종,파출소,경기도 양평군 서종면 무내미길 45
경기남부청,양평,옥천,파출소,경기도 양평군 옥천면 옥천길 27
경기남부청,양평,용문,파출소,경기도 양평군 용문면 용문역길 71
경기남부청,양평,단월,파출소,경기도 양평군 단월면 재인동길 2-6
경기남부청,양평,청운,파출소,경기도 양평군 청운면 용두로 140
경기남부청,양평,지평,파출소,경기도 양평군 지평면 지평의병로 91
경기남부청,양평,양동,파출소,경기도 양평군 양동면 학둔지아래길 72
경기남부청,양평,강하,파출소,경기도 양평군 강하면 운심길 46
경기남부청,양평,강상,파출소,경기도 양평군 강상면 양평대교길 91
경기북부청,의정부,금오,지구대,경기도 의정부시  추동로108번길 1
경기북부청,의정부,신곡,지구대,경기도 의정부시  경의로 119
경기북부청,의정부,가능,지구대,경기도 의정부시  호국로 1171 
경기북부청,의정부,송산,지구대,경기도 의정부시  용민로 119
경기북부청,의정부,호원,파출소,경기도 의정부시  평화로 159 
경기북부청,고양,화정,지구대,경기도 고양시 덕양구 은빛로 80
경기북부청,고양,행신,지구대,경기도 고양시 덕양구 중앙로 541-18
경기북부청,고양,원당,지구대,경기도 고양시 덕양구 호국로 790번길 105
경기북부청,고양,신도,지구대,경기도 고양시 덕양구 신도길 6
경기북부청,고양,고양,파출소,경기도 고양시 덕양구 벽제관로 3
경기북부청,고양,관산,파출소,경기도 고양시 덕양구 통일로 782
경기북부청,고양,행신3,파출소,경기도 고양시 덕양구 중앙로558번길 90
경기북부청,고양,화전,파출소,경기도 고양시 덕양구 중앙로 219
경기북부청,고양,도래울,지구대,경기도 고양시 덕양구 도래울로51
경기북부청,일산동부,마두,지구대,경기도 고양시 일산동구  노루목로 116
경기북부청,일산동부,백석,지구대,경기도 고양시 일산동구 장백로 76
경기북부청,일산동부,풍사,파출소,경기도 고양시 일산동구 숲속마을로 54
경기북부청,일산동부,중산,파출소,경기도 고양시 일산동구 중산로 220
경기북부청,일산서부,탄현,지구대,경기도 고양시 일산서구  현중로36번길 1
경기북부청,일산서부,대화,지구대,경기도 고양시 일산서구  일산로 670 
경기북부청,일산서부,주엽,지구대,경기도 고양시 일산서구  강성로 107
경기북부청,일산서부,가좌,파출소,경기도 고양시 일산서구  가좌로 24
경기북부청,남양주남부,화도,지구대,경기도 남양주시 화도읍 창현로 8
경기북부청,남양주남부,천마,파출소,경기도 남양주시 화도읍 묵현로25번길 39-1
경기북부청,남양주남부,다산1,파출소,경기도 남양주시  경춘로 경춘로439-1
경기북부청,남양주남부,다산2,지구대,경기도 남양주시 다산동 6226
경기북부청,남양주남부,와부,파출소,경기도 남양주시 와부읍 덕소로 63 
경기북부청,남양주남부,호평,파출소,경기도 남양주시  호평로68번길 11
경기북부청,남양주남부,금곡,파출소,경기도 남양주시  금곡로 57
경기북부청,남양주남부,평내,파출소,경기도 남양주시  경춘로 1211 
경기북부청,남양주남부,조안,파출소,경기도 남양주시 조안면 북한강로 131
경기북부청,남양주남부,수동,파출소,경기도 남양주시 수동면 비룡로 808 
경기북부청,남양주북부,진접,파출소,경기도 남양주시 진접읍 장현로 113 
경기북부청,남양주북부,별내,파출소,경기도 남양주시  두물로 11
경기북부청,남양주북부,오남,파출소,경기도 남양주시 진건읍 진건오남로 595-14
경기북부청,남양주북부,해밀,파출소,경기도 남양주시 진접읍 해밀예당1로 251
경기북부청,남양주북부,진건,파출소,경기도 남양주시 진건읍 진건오남로 5
경기북부청,남양주북부,퇴계원,파출소,경기도 남양주시 퇴계원면 퇴계원로 58-7
경기북부청,남양주북부,청학,파출소,"경기도 남양주시 별내면 청학로68번길 8, "
경기북부청,파주,금촌,지구대,경기도 파주시  새꽃로 212
경기북부청,파주,문산,지구대,경기도 파주시 문산읍 개포래로 50-4
경기북부청,파주,운정1,파출소,경기도 파주시  한울로 55-1
경기북부청,파주,운정2,지구대,경기도 파주시 해솔로 84
경기북부청,파주,교하,파출소,경기도 파주시  교하로 1431-2
경기북부청,파주,파주,파출소,경기도 파주시 파주읍 향교말길 26
경기북부청,파주,법원,파출소,경기도 파주시 법원읍 사임당로905번길 40
경기북부청,파주,조리,파출소,경기도 파주시 조리읍 봉천로 55
경기북부청,파주,광탄,파출소,경기도 파주시 광탄면 동거리길 25-7
경기북부청,파주,적성,파출소,경기도 파주시 적성면 청송로 1003
경기북부청,파주,탄현,파출소,경기도 파주시 탄현면 방촌로 669
경기북부청,파주,파평,파출소,경기도 파주시 적성면 청송로 198 
경기북부청,파주,월롱,파출소,경기도 파주시 월롱면 휴암로 3 
경기북부청,양주,회천,지구대,경기도 양주시  회정로 133
경기북부청,양주,고읍,지구대,경기도 양주시  고읍로 83
경기북부청,양주,덕계,파출소,경기도 양주시  평화로 1427
경기북부청,양주,광적,파출소,경기도 양주시 광적면 가래비길 54
경기북부청,양주,백석,파출소,경기도 양주시 백석읍 꿈나무로 142
경기북부청,양주,장흥,파출소,경기도 양주시 장흥면 호국로 179
경기북부청,양주,남면,파출소,경기도 양주시 남면 개나리길 50
경기북부청,양주,주내,파출소,경기도 양주시 부흥로 1613
경기북부청,양주,옥정,지구대,경기도 양주시 옥정로8길 62
경기북부청,양주,은현,파출소,경기도 양주시 은현면 은현로55번길 6
경기북부청,동두천,송내,지구대,경기도 동두천시  중앙로 157
경기북부청,동두천,중앙,파출소,경기도 동두천시  중앙로 393 
경기북부청,동두천,생연,파출소,경기도 동두천시  생연로 99
경기북부청,동두천,광암,파출소,경기도 동두천시  광암로 10
경기북부청,동두천,소요,파출소,경기도 동두천시  평화로 2695
경기북부청,구리,교문,지구대,경기도 구리시  안골로 40
경기북부청,구리,인창,지구대,경기도 구리시  건원대로34번길 31
경기북부청,구리,토평,지구대,경기도 구리시  체육관로74번길 55
경기북부청,구리,갈매,지구대,경기도 구리시 갈매순환로 112
경기북부청,구리,수택,파출소,경기도 구리시  검배로71번길 12-5 
경기북부청,포천,소흘,지구대,경기도 포천시 소흘읍 태봉로 144번길 
경기북부청,포천,포천,파출소,경기도 포천시  원모루로1길 32 
경기북부청,포천,군내,파출소,경기도 포천시 군내면 청군로 3280
경기북부청,포천,선단,파출소,경기도 포천시  송선로 279 
경기북부청,포천,창수,파출소,경기도 포천시 창수면 메치골로 174
경기북부청,포천,내촌,파출소,경기도 포천시 내촌면 내촌로 62 
경기북부청,포천,일동,파출소,경기도 포천시 일동면 화동로 1023
경기북부청,포천,관인,파출소,경기도 포천시 관인면 관인로 15
경기북부청,포천,신북,파출소,경기도 포천시  호국로 2059
경기북부청,포천,가산,파출소,경기도 포천시 가산면 가산로309번길 13
경기북부청,포천,화현,파출소,경기도 포천시 화현면 화동로 327
경기북부청,포천,이동,파출소,경기도 포천시 이동면 화동로 2078 
경기북부청,포천,영북,파출소,경기도 포천시 영북면 운천로 4
경기북부청,포천,영중,파출소,경기도 포천시 영중면 양문로 109
경기북부청,가평,조종,파출소,경기도 가평군 조종면 현창로 43 
경기북부청,가평,상면,파출소,경기도 가평군 상면 청군로 1101
경기북부청,가평,청평,파출소,경기도 가평군 청평면 청평중앙로 33
경기북부청,가평,읍내,파출소,경기도 가평군 가평읍 가화로 38
경기북부청,가평,북면,파출소,경기도 가평군 북면 화악산로 6
경기북부청,가평,설악,파출소,경기도 가평군 설악면 신천중앙로 115 
경기북부청,연천,전곡,파출소,경기도 연천군 전곡읍 전곡읍 선사로 410
경기북부청,연천,청산,파출소,경기도 연천군 연천읍 평화로 229
경기북부청,연천,연천,파출소,경기도 연천군 연천읍 문화로 67-1 
경기북부청,연천,신서,파출소,경기도 연천군 신서면 연신로 1153
경기북부청,연천,백학,파출소,경기도 연천군 백학면 청정로 532-1
경기북부청,연천,왕징,파출소,경기도 연천군 왕징면 왕산로28번길 3 
경기북부청,연천,군남,파출소,경기도 연천군 군남면 군남로 413-6 
강원청,춘천,중부,지구대,강원도 춘천시  서부대성로 168(효자동603)
강원청,춘천,후평,지구대,강원도 춘천시  춘천로 325 
강원청,춘천,서부,지구대,강원도 춘천시 영서로 2414
강원청,춘천,남부,지구대,강원도 춘천시  우석로4번길 21 남부지구대
강원청,춘천,소양로,지구대,강원도 춘천시  공지로 571-1
강원청,춘천,남산,파출소,강원도 춘천시 남산면 한치로 77
강원청,춘천,서면,파출소,강원도 춘천시 서면 박사로 1277서면파출소
강원청,춘천,사북,파출소,강원도 춘천시 사북면 영서로 4715 사북파출소
강원청,춘천,신북,파출소,강원도 춘천시 신북읍 율문길 79
강원청,춘천,신사우,파출소,강원도 춘천시  영서로2771번길 2
강원청,강릉,중부,지구대,강원도 강릉시  용지로 172 중부지구대
강원청,강릉,동부,지구대,강원도 강릉시  경강로 2439 동부지구대
강원청,강릉,남부,지구대,강원도 강릉시  임영로 74 
강원청,강릉,북부,지구대,강원도 강릉시 주문진읍 주문로 130
강원청,강릉,서부,지구대,강원도 강릉시  하슬라로 223
강원청,강릉,강동,파출소,강원도 강릉시 강동면 율곡로 1954
강원청,강릉,옥계,파출소,강원도 강릉시 옥계면 현내시장길 26
강원청,원주,단관,지구대,강원도 원주시  강변로 263
강원청,원주,북원,지구대,강원도 원주시  우산공단길 9-1 
강원청,원주,단계,지구대,강원도 원주시 북원로 2317
강원청,원주,봉산,지구대,강원도 원주시  현충로 107-8
강원청,원주,흥업,지구대,강원도 원주시 흥업면 남원로 43 
강원청,원주,중앙,지구대,강원도 원주시  평원로 강원도 원주시 평원로 160(학성동)
강원청,원주,문막,파출소,강원도 원주시 문막읍 건등로 3 
강원청,원주,부론,파출소,강원도 원주시 부론면 법천시장길 33
강원청,원주,치악,지구대,강원도 원주시 양지로 90
강원청,동해,묵호,지구대,강원도 동해시  발한로 241
강원청,동해,천곡,지구대,"강원도 동해시  천곡로 16, 천곡지구대"
강원청,동해,북삼,지구대,강원도 동해시  효자남길 33-8
강원청,동해,북평,파출소,강원도 동해시  대동로 132
강원청,태백,황지,지구대,강원도 태백시  황지로 94(황지지구대)
강원청,태백,장성,파출소,강원도 태백시  장성로 28(장성동)
강원청,태백,소도,파출소,강원도 태백시  버들치길 태백시 버들치길 51
강원청,태백,철암,파출소,강원도 태백시  상철암길 28-6 태백경찰서 철암파출소
강원청,태백,통리,파출소,강원도 태백시  통리1길 112
강원청,속초,영랑,지구대,강원도 속초시  중앙로 22-9
강원청,속초,양양,지구대,강원도 양양군 양양읍 남문로 35
강원청,속초,청초,지구대,강원도 속초시  동해대로 4100
강원청,속초,현남,파출소,강원도 양양군 현남면 인구중앙길 51 현남파출소
강원청,속초,현북,파출소,강원도 양양군 현북면 하조대1길 하조대 1길 57
강원청,속초,강현,파출소,강원도 양양군 강현면 동해대로 3485-39 강현파출소
강원청,속초,서면,파출소,강원도 양양군 서면 물윗구미길 9
강원청,삼척,하장,파출소,강원도 삼척시 하장면 하장길 74
강원청,삼척,원덕,파출소,강원도 삼척시 원덕읍 삼척로 418
강원청,삼척,임원,파출소,강원도 삼척시 원덕읍 삼척로 1214
강원청,삼척,근덕,파출소,강원도 삼척시 근덕면 삼척로 3655 근덕파출소
강원청,삼척,미로,파출소,강원도 삼척시 도계읍 강원남부로 4033
강원청,삼척,도계,파출소,강원도 삼척시 도계읍 도계로 262 도계파출소
강원청,삼척,성내,파출소,강원도 삼척시  진주로 30 성내파출소
강원청,삼척,정라,지구대,강원도 삼척시  새천년도로 40
강원청,영월,영월,지구대,강원도 영월군 영월읍 중앙로 77
강원청,영월,남면,파출소,강원도 영월군 남면 영월로 815 남면파출소
강원청,영월,주천,파출소,강원도 영월군 주천면 주천로 75
강원청,영월,한반도,파출소,강원도 영월군 한반도면 신천길 20-4
강원청,영월,중동,파출소,강원도 영월군 중동면 태백산로 1198
강원청,영월,김삿갓,파출소,강원도 영월군 김삿갓면 영월동로 1676 
강원청,정선,남면,파출소,강원도 정선군 남면 칠현로 45
강원청,정선,신동,파출소,강원도 정선군 신동읍 의림로 321
강원청,정선,화암,파출소,강원도 정선군 화암면 그림바위길 68 화암파출소
강원청,정선,임계,파출소,강원도 정선군 정선읍 서동로 4559
강원청,정선,사북,파출소,강원도 정선군 사북읍 사북중앙로 49 정선경찰서 사북파출소
강원청,정선,고한,파출소,강원도 정선군 고한읍 고한2길 5 
강원청,정선,여량,파출소,강원도 정선군 정선읍 서동로 2921 정선경찰서 여량파출소
강원청,정선,정선,파출소,강원도 정선군 정선읍 봉양7길 36
강원청,홍천,희망,지구대,강원도 홍천군 홍천읍 진리로 31
강원청,홍천,내면,파출소,강원도 홍천군 내면 창촌로 65
강원청,홍천,서석,파출소,강원도 홍천군 서석면 구룡령로 2517 
강원청,홍천,서면,파출소,강원도 홍천군 서면 팔봉산로 555
강원청,홍천,남면,파출소,강원도 홍천군 남면 양덕원로 86
강원청,홍천,화촌,파출소,강원도 홍천군 화촌면 성산로 149
강원청,홍천,두촌,파출소,강원도 홍천군 두촌면 자은로 353 
강원청,홍천,내촌,파출소,강원도 홍천군 내촌면 내촌길 29
강원청,평창,평창,지구대,강원도 평창군 평창읍 평창중앙로 5
강원청,평창,중부,지구대,강원도 평창군 봉평면 평온길 2 
강원청,평창,대화,파출소,강원도 평창군 대화면 대화중앙로 112
강원청,평창,진부,파출소,강원도 평창군 진부면 청송로 103
강원청,평창,대관령,파출소,강원도 평창군 대관령면 대관령로 대관령로 95
강원청,횡성,횡성,지구대,강원도 횡성군 횡성읍 횡성로 389 
강원청,횡성,둔내,파출소,강원도 횡성군 둔내면 둔내로 33
강원청,횡성,우천,파출소,강원도 횡성군 우천면 수남로 390
강원청,횡성,안흥,파출소,강원도 횡성군 안흥면 안흥로 41
강원청,횡성,청일,파출소,강원도 횡성군 청일면 청정로 825
강원청,횡성,서원,파출소,강원도 횡성군 서원면 서원로  143
강원청,고성,간성,파출소,강원도 고성군 간성읍 간성로 104
강원청,고성,토성,파출소,강원도 고성군 토성면 토성로 165
강원청,고성,죽왕,파출소,강원도 고성군 죽왕면 심층수길 17
강원청,고성,금강,파출소,강원도 고성군 거진읍 거진길 67
강원청,인제,상동,파출소,강원도 인제군 인제읍 인제로 178번길 52-6
강원청,인제,남면,파출소,강원도 인제군 남면 신남로 49 남면파출소
강원청,인제,기린,파출소,강원도 인제군 기린면 기린로 32
강원청,인제,북면,파출소,강원도 인제군 북면 원통로 278 북면파출소
강원청,인제,서화,파출소,강원도 인제군 서화면 천도로81번길 28
강원청,철원,동송,지구대,강원도 철원군 동송읍 금학로 169-8  동송지구대
강원청,철원,갈말,파출소,강원도 철원군 갈말읍 명성로174번길 51
강원청,철원,김화,파출소,강원도 철원군 서면 와수로 232 김화파출소
강원청,화천,간동,파출소,강원도 화천군 간동면 파로호로 1144 간동파출소
강원청,화천,상서,파출소,강원도 화천군 상서면 다파로 1625 상서파출소
강원청,화천,하리,파출소,강원도 화천군 화천읍 중앙로6길 40 하리파출소
강원청,화천,하남,파출소,강원도 화천군 하남면 원천새싹길 8 
강원청,화천,사내,파출소,강원도 화천군 사내면 포화로 1156 
강원청,양구,상리,파출소,강원도 양구군 양구읍 택지길 74-45 상리파출소
강원청,양구,국토정중앙,파출소,강원도 양구군 남면 삼팔선로 10-3
강원청,양구,동면,파출소,강원도 양구군 금강산로 1685
강원청,양구,방산,파출소,강원도 양구군 방산면 평화로 5192
강원청,양구,해안,파출소,강원도 양구군 해안면 펀치볼로 1313 
충북청,청주흥덕,복대,지구대,충청북도 청주시 흥덕구  진재로 16 복대지구대
충북청,청주흥덕,강서,지구대,충청북도 청주시 흥덕구  가로수로 1158 
충북청,청주흥덕,봉명,지구대,충청북도 청주시 흥덕구 송절로 64번길 13
충북청,청주흥덕,옥산,파출소,충청북도 청주시 흥덕구 옥산면 청주역로 662 옥산파출소
충북청,청주흥덕,오송,파출소,충청북도 청주시 흥덕구 오송읍 가로수로 197 
충북청,청주흥덕,강내,파출소,충청북도 청주시 흥덕구 강내면 가로수로 566 강내파출소
충북청,청주흥덕,남이,파출소,충청북도 청주시 서원구 남이면 청남로 1205 남이파출소
충북청,청주흥덕,현도,파출소,충청북도 청주시 서원구 현도면 청남로 358 현도파출소
충북청,청주상당,용암,지구대,충청북도 청주시 상당구  용암북로160번길 7 용암지구대
충북청,청주상당,분평,지구대,충청북도 청주시 서원구  분평로 37 분평지구대
충북청,청주상당,성안,지구대,충청북도 청주시 상당구  상당로 94 성안지구대
충북청,청주상당,미원,파출소,충청북도 청주시 상당구 미원면 미원시내2길 43 
충북청,청주상당,남일,파출소,충청북도 청주시 상당구 남일면 단재로 657 
충북청,청주상당,문의,파출소,충청북도 청주시 상당구 문의면 문의시내로 1 
충북청,청주상당,가덕,파출소,충청북도 청주시 상당구  남일면 보청대로 4761
충북청,청주청원,내덕,지구대,충청북도 청주시 청원구  중앙로 202 내덕지구대
충북청,청주청원,사창,지구대,충청북도 청주시 서원구  1순환로 690 사창지구대
충북청,청주청원,오창,지구대,충청북도 청주시 청원구 오창읍 2산단로 113 오창지구대
충북청,청주청원,율량,지구대,충청북도 청주시 청원구  율량로3번길 41 율량지구대
충북청,청주청원,내수,파출소,충청북도 청주시 청원구 내수읍 청암로 100-6 내수파출소
충북청,충주,연수,지구대,충청북도 충주시  연수서편2길 8
충북청,충주,중앙,지구대,충청북도 충주시  중앙로 109 중앙지구대
충북청,충주,서충주,지구대,충청북도 충주시 대소원면 대소원로 134
충북청,충주,호암,지구대,충청북도 충주시  중원대로 3394 호암지구대
충북청,충주,엄정,지구대,충청북도 충주시 엄정면 내창로 179
충북청,충주,앙성,파출소,충청북도 충주시 앙성면 가곡로 1029
충북청,충주,금가,파출소,충청북도 충주시 금가면 강수로 351
충북청,충주,수안보,파출소,충청북도 충주시 수안보면 온천중앙길 6
충북청,충주,중앙탑,파출소,충청북도 충주시 중앙탑면 중앙탑길 251
충북청,제천,청전,지구대,충청북도 제천시  용두천로 318
충북청,제천,중앙,지구대,충청북도 제천시  독순로 77
충북청,제천,강저,지구대,충청북도 제천시  청풍호로 79
충북청,제천,청풍,파출소,충청북도 제천시 청풍면 청풍호로 2119
충북청,제천,덕산,파출소,충청북도 제천시 덕산면 약초로 85
충북청,제천,용두,파출소,충청북도 제천시  용두대로 33
충북청,제천,봉양,파출소,충청북도 제천시 봉양읍 북부로 1455
충북청,음성,설성,지구대,충청북도 음성군 음성읍 중앙로 181
충북청,음성,금왕,지구대,충청북도 음성군 금왕읍 금석로 73
충북청,음성,대소,파출소,충청북도 음성군 대소면 오산로 43
충북청,음성,삼성,파출소,충청북도 음성군 삼성면 덕정로 111
충북청,음성,맹동,파출소,충청북도 음성군 맹동면 덕금로 408
충북청,음성,감곡,파출소,충청북도 음성군 감곡면 장감로 127
충북청,음성,혁신,파출소,충청북도 음성군 맹동면 장성로 115 
충북청,영동,중앙,지구대,충청북도 영동군 영동읍 계산로 63
충북청,영동,황간,파출소,충청북도 영동군 황간면 영동황간로 1661
충북청,영동,상촌,파출소,충청북도 영동군 용화면 민주지산로 3027
충북청,영동,학산,파출소,충청북도 영동군 학산면 서산로 72 
충북청,영동,양강,파출소,충청북도 영동군 양강면 학산영동로 835
충북청,영동,용산,파출소,충청북도 영동군 용산면 용산로 400
충북청,괴산,괴산,지구대,충청북도 괴산군 괴산읍 읍내로 246 괴산지구대
충북청,괴산,증평,지구대,충청북도 증평군 증평읍 중앙로 232
충북청,괴산,칠성,파출소,충청북도 괴산군 칠성면 도정로 53
충북청,괴산,청안,파출소,충청북도 괴산군 청안면 읍내리 청안읍내로 22
충북청,괴산,청천,파출소,충청북도 괴산군 청천면 괴산로 1357 
충북청,괴산,불정,파출소,충청북도 괴산군 불정면 목도로 24 
충북청,괴산,연풍,파출소,충청북도 괴산군 연풍면 향교로 43 
충북청,단양,중앙,지구대,충청북도 단양군 단양읍 삼봉로 259
충북청,단양,영춘,파출소,충청북도 단양군 영춘면 온달평강로 67
충북청,단양,대강,파출소,충청북도 단양군 대강면 대강로 68
충북청,단양,가곡,파출소,충청북도 단양군 가곡면 남한강로 530 
충북청,단양,매포,파출소,충청북도 단양군 매포읍 평동로 114
충북청,보은,읍내,지구대,충청북도 보은군 보은읍 뱃들4길 11-6 
충북청,보은,속리산,파출소,충청북도 보은군 속리산면 법주사로 276 
충북청,보은,내북,파출소,충청북도 보은군 내북면 남부로 6277 
충북청,보은,회인,파출소,충청북도 보은군 회인면 회인로 88
충북청,보은,삼승,파출소,충청북도 보은군 삼승면 원남로 56-1 
충북청,보은,마로,파출소,충청북도 보은군 마로면 관기송현로 54
충북청,옥천,중앙,지구대,충청북도 옥천군 옥천읍 지용로 21 중앙지구대
충북청,옥천,청산,파출소,충청북도 옥천군 청산면 지전길 48
충북청,옥천,청성,파출소,충청북도 옥천군 청성면 산계길 97
충북청,옥천,이원,파출소,충청북도 옥천군 이원면 신흥1길 18
충북청,옥천,군북,파출소,충청북도 옥천군 군북면 옥천로 1114 
충북청,옥천,안내,파출소,충청북도 옥천군 안내면 안내보은로 114
충북청,옥천,동이,파출소,충청북도 옥천군 동이면 평산길 34
충북청,진천,상산,지구대,충청북도 진천군 진천읍 남산3길 10 
충북청,진천,덕산,지구대,충청북도 진천군 덕산읍 덕금로 803 
충북청,진천,이월,파출소,충청북도 진천군 이월면 진광로 803 
충북청,진천,광혜원,파출소,충청북도 진천군 광혜원면 중리3길 18
충북청,진천,초평,파출소,충청북도 진천군 초평면 초동로 9
충남청,천안서북,쌍용,지구대,충청남도 천안시 서북구 쌍용12길 3
충남청,천안서북,두정,지구대,충청남도 천안시 서북구  오성9길 40
충남청,천안서북,성정,지구대,충청남도 천안시 서북구  천안천4길 48 
충남청,천안서북,불당,지구대,충청남도 천안시 서북구 불당23로 66번지
충남청,천안서북,직산,파출소,충청남도 서북구 직산읍 삼은2길 27번지
충남청,천안서북,성거,파출소,충청남도 천안시 서북구 성거읍 성거길 80
충남청,천안서북,성환,파출소,충청남도 천안시 서북구 성환읍 성환11길 5
충남청,천안서북,입장,파출소,충청남도 천안시 서북구 입장면 망향로 1088
충남청,천안동남,목천북면,파출소,충청남도 천안시 동남구 목천읍 서리 1길 50
충남청,천안동남,수신성남,파출소,충청남도 천안시 동남구 수신면 수신로 433
충남청,천안동남,병천동면,파출소,충청남도 천안시 병천면 충절로 1729
충남청,천안동남,광덕풍세,파출소,충청남도 천안시 병천면 충절로 1729
충남청,천안동남,신방,파출소,충청남도 천안시 동남구 통정4로 38
충남청,천안동남,문성,파출소,충청남도 천안시 동남구 옛시청길 21
충남청,천안동남,신안,파출소,충청남도 천안시 동남구 먹거리 11길 12
충남청,천안동남,남산,지구대,충청남도 천안시 동남구 충무로 437-1
충남청,천안동남,원성,파출소,충청남도 천안시 동남구 충절로 161
충남청,천안동남,일봉,지구대,충청남도 천안시 동남구 차돌로 44
충남청,천안동남,청수,파출소,충청남도 천안시 동남구 청수 14로 103
충남청,서산,대산,지구대,충청남도 서산시 대산읍 충의로 1932
충남청,서산,서부,지구대,충청남도 서산시  호수공원11로 31
충남청,서산,동부,파출소,충청남도 서산시  홍천로 20
충남청,서산,해미,파출소,충청남도 서산시 해미면 남문2로 183
충남청,서산,성연,파출소,충청남도 서산시 성연면 성연로 202
충남청,서산,부석,파출소,충청남도 서산시 부석면 취평2길 36
충남청,서산,팔봉,파출소,충청남도 서산시 팔봉면 팔봉1로 409
충남청,아산,온천,지구대,충청남도 아산시  삼동로16번길 7-11
충남청,아산,온양,지구대,충청남도 아산시  시민로258번길 3-1
충남청,아산,충무,지구대,충청남도 아산시  시민로 370-12
충남청,아산,신창,파출소,충청남도 아산시 신창면 서북부로 610
충남청,아산,탕정,파출소,충청남도 아산시 탕정로23번길 7
충남청,아산,인주,파출소,충청남도 아산시 인주면 공세길 54 공세리 282-2
충남청,아산,도고선장,파출소,충청남도 아산시 도고면 아산만로198번길 10
충남청,아산,음봉,파출소,충청남도 아산시 음봉면 음봉면로 19
충남청,아산,둔포,파출소,충청남도 아산시 둔포면 둔포면로 37
충남청,아산,영인,파출소,충청남도 아산시 영인면 아산리길 23 
충남청,아산,배방,파출소,충청남도 아산시 배방읍 모산로 151
